Region_CN	Region_EN	T20191231	T20200111	T20200112	T20200113	T20200114	T20200115	T20200116	T20200117	T20200118	T20200119	T20200120	T20200121	T20200122	T20200123	T20200124	T20200125	T20200126	T20200127	T20200128	T20200129	T20200130	T20200131	T20200201	T20200202	T20200203	T20200204	T20200205	T20200206	T20200207	T20200208	T20200209	T20200210	T20200211	T20200212	T20200213	T20200214	T20200215	T20200216	T20200217	T20200218	T20200219	T20200220	T20200221	T20200222	T20200223	T20200224	T20200225	T20200226	T20200227	T20200228	T20200229	T20200301	T20200302	T20200303	T20200304	T20200305	T20200306	T20200307	T20200308	T20200309	T20200310	T20200311	T20200312	T20200313	T20200314	T20200315	T20200316	T20200317	T20200318	T20200319	T20200320	T20200321	T20200322	T20200323	T20200324	T20200325	T20200326	T20200327	T20200328	T20200329	T20200330	T20200331	T20200401	T20200402	T20200403	T20200404	T20200405	T20200406	T20200407	T20200408	T20200409	T20200410	T20200411	T20200412	T20200413	T20200414	T20200415	T20200416	T20200417	T20200418	T20200419	T20200420	T20200421	T20200422	T20200423	T20200424	T20200425	T20200426	T20200427	T20200428	T20200429	T20200430	T20200501	T20200502	T20200503	T20200504	T20200505	T20200506	T20200507	T20200508	T20200509	T20200510
斯里兰卡	Sri Lanka	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	8	12	22	44	50	60	71	77	1	92	100	102	102	106	110	113	122	132	146	146	150	162	171	171	185	188	190	190	190	203	214	219	235	238	242	248	269	304	310	323	337	414	440	477	571	611	622	653	671	690	705	721	760	774	804	824	844	855
斯洛伐克	Slovakia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	7	7	7	10	16	32	44	61	72	97	105	123	137	0	185	186	204	216	269	269	314	336	336	363	426	450	471	485	534	581	682	701	701	728	742	769	835	863	977	1049	1089	1161	1173	1199	1244	1325	1360	1373	1379	1381	1384	1391	1396	1403	1407	1408	1413	1421	1429	1445	1455	1455	1457
斯洛文尼亚	Slovenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	6	12	17	25	31	57	89	141	181	219	253	253	253	253	341	0	341	442	442	526	526	632	632	632	802	841	897	897	977	997	1021	1059	1091	1124	1160	1188	1205	1212	1220	1248	1268	1304	1308	1330	1335	1344	1353	1366	1373	1388	1396	1402	1408	1418	1429	1434	1439	1439	1439	1445	1448	1449	1449	1454	1457
斯瓦尔巴特和扬马延	Svalbard and Jan Mayen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
斯威士兰	Swaziland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	4	5	5	5	8	8	8	8	8	8	8	8	9	9	9	10	10	12	12	12	14	14	15	15	16	16	19	22	24	24	31	31	36	40	59	59	65	71	100	100	106	108	112	116	119	123	153	159	163
苏丹	Sudan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	0	2	3	3	3	3	5	5	6	7	7	7	8	10	12	12	14	14	14	15	15	19	19	29	32	32	32	45	66	92	107	140	163	174	174	213	275	275	318	375	442	534	592	678	778	852	930	930	1111	1164
苏里南	Suriname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	0	5	6	6	6	6	7	7	7	8	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
所罗门群岛	Solomon Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
索马里	Somalia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	2	3	3	3	3	3	5	5	5	7	7	7	7	8	12	12	12	21	25	60	60	80	80	164	164	164	237	286	286	328	390	390	436	480	528	582	601	601	671	722	756	835	873	928	928	997
塔吉克斯坦	Tajikistan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	128	128	128	128	128	128	612
泰国	Thailand	0	0	0	0	0	0	0	0	0	0	2	3	3	3	4	4	7	8	14	14	14	19	19	19	19	25	25	25	25	32	32	32	32	33	33	33	33	34	35	35	35	35	35	35	35	35	37	40	40	41	42	42	43	43	43	47	48	50	50	50	53	59	70	75	82	114	147	177	212	272	322	411	44	721	827	934	1045	1136	1245	1388	1524	1651	1771	1875	1978	2067	2169	2220	2258	2369	2423	2473	2518	2551	2579	2613	2643	2672	2700	2738	2765	2792	2811	2826	2839	2854	2907	2922	2931	2938	2947	2954	2960	2966	2969	2987	2988	2989	2992	3000	3004	3009
坦桑尼亚	Tanzania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	12	12	12	13	13	14	14	19	19	20	20	20	20	20	22	24	25	25	32	32	32	46	49	59	94	147	147	147	170	254	284	284	284	299	299	299	299	480	480	480	480	480	480	480	480	480	480	509	509
汤加	Tonga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
特克斯和凯科斯群岛	Turks and Caicos Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	12	12	12	12	12	12	12	12
特立尼达和多巴哥	Trinidad and Tobago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	57	61	61	83	83	83	83	100	104	105	105	107	107	109	109	112	113	113	113	114	114	114	114	114	114	115	115	115	115	115	116	116	116	116	116	116	116	116	116	116	116	116	116	116
突尼斯	Tunisia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	5	5	5	7	13	13	16	20	20	24	39	39	60	0	89	114	114	173	227	227	227	312	362	394	423	455	495	553	574	596	623	628	643	671	685	707	726	747	780	822	864	866	879	884	901	909	918	918	939	949	967	975	980	994	998	1009	1013	1018	1022	1025	1026	1030	1032
图瓦卢	Tuvalu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
土耳其	Turkey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	5	6	18	47	98	191	359	670	0	1236	1529	1872	2433	3629	5698	7402	9217	10827	13531	15679	18135	20921	23934	27069	30217	34109	38226	42282	47029	52167	56956	61049	65111	69392	74193	78546	82329	86306	90980	95591	98674	101790	104912	107773	110130	112261	114653	117589	120204	122392	124375	126045	127659	131744	131744	133721	135569	137115
土库曼斯坦	Turkmenistan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
托克劳	Tokelau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
瓦利斯和富图纳	Wallis and Futuna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
瓦努阿图	Vanuatu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
危地马拉	Guatemala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	2	0	17	17	17	17	17	24	24	24	36	36	36	36	50	61	61	74	80	87	126	126	153	155	167	180	196	214	235	257	289	294	316	342	384	430	473	500	530	557	585	599	644	688	703	730	763	798	832	900	967
委内瑞拉	Venezuela	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	17	33	33	33	42	42	0	70	84	84	106	107	107	107	107	135	135	135	135	135	135	135	165	166	167	171	171	175	181	189	197	197	204	227	227	256	285	288	298	311	318	323	325	329	329	331	333	335	345	357	361	367	379	381	388	402
文莱	Brunei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	25	36	40	50	54	54	68	73	78	83	2	91	104	109	114	115	120	126	127	129	131	133	133	135	135	135	135	135	135	136	136	136	136	136	136	136	136	137	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	139	141	141	141	141
乌干达	Uganda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	14	14	18	23	30	33	33	44	44	45	48	48	52	52	52	53	53	53	53	54	54	55	55	55	56	56	56	58	61	63	74	75	75	79	79	79	81	83	85	88	89	97	98	100	101	114	116
乌克兰	Ukraine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	3	3	3	5	7	14	16	26	41	0	73	84	113	156	218	310	418	480	549	669	804	942	1096	1251	1319	1462	1668	1892	2203	2511	2777	3102	3372	3764	4161	4662	5106	5449	5710	6125	6592	7170	7647	8125	8617	9009	9410	9866	10406	10861	11411	11913	12331	12697	13184	13691	14195	14710	15232
乌拉圭	Uruguay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	6	6	50	79	94	110	2	158	158	189	217	238	274	304	304	320	338	338	369	386	400	406	415	424	456	473	473	501	501	501	501	501	502	508	517	528	535	543	549	557	563	596	606	620	625	630	643	648	652	655	657	670	673	684	694	702
乌兹别克斯坦	Uzbekistan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	6	13	23	23	23	0	43	50	55	65	83	104	133	149	158	173	190	221	263	298	390	504	545	582	624	729	833	934	1113	1275	1349	1390	1469	1543	1604	1657	1692	1716	1778	1836	1869	1887	1939	1969	2017	2075	2094	2136	2181	2204	2231	2269	2324	2349	2411
西班牙	Spain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	10	25	41	74	74	150	165	223	345	387	516	1204	1648	2128	2968	4209	5232	7753	9191	11178	13716	17147	19980	24926	1588	33089	39673	47610	56188	64059	72248	78797	85195	94417	102136	110238	117710	124736	130759	135032	140510	146690	152446	157022	161852	166019	169496	172541	177633	182816	188068	191726	195944	200210	204178	208389	213024	219764	223759	223759	236199	236199	236199	239639	239639	245567	245567	248301	250561	253682	256855	260117	262783	264663
西撒哈拉	Western Sahara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
西沙群岛	Paracel Islands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
希腊	Greece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	4	7	7	7	7	31	45	46	66	84	89	89	89	117	190	228	331	352	387	387	387	495	19	695	695	743	821	892	966	1061	1156	1212	1314	1415	1584	1643	1673	1735	1755	1832	1884	1995	2011	2081	2114	2145	2170	2192	2207	2234	2235	2235	2245	2401	2408	2463	2490	2506	2517	2534	2566	2576	2591	2612	2620	2626	2632	2663	2663	2678	2691	2710
辛特·马丁	Sint Maarten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
新加坡	Singapore	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	4	4	7	10	13	16	18	18	18	24	24	30	30	40	43	45	47	50	58	67	67	72	75	81	81	84	85	85	89	90	90	93	96	98	102	106	108	108	110	117	130	130	138	138	166	166	187	200	200	226	243	243	313	345	385	432	140	509	558	631	683	732	802	844	879	926	1000	1049	1114	1189	1309	1375	1375	1623	1910	2108	2299	2299	2918	3252	3252	3699	5050	6588	6588	8014	9125	10141	11178	12075	12693	13624	14423	14951	15641	16169	17101	17548	18205	18778	19410	20198	20939	21707	22460	23336
新喀里多尼亚	New Caledonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	18	18	18	18	18	18	18	18
新西兰	New Zealand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	4	5	5	5	5	5	5	5	6	8	8	11	20	28	39	53	0	102	142	205	278	338	451	514	552	647	647	797	868	950	1039	1106	1160	1210	1239	1283	1312	1330	1349	1366	1386	1401	1409	1422	1431	1440	1445	1451	1451	1456	1461	1470	1470	1472	1474	1476	1479	1485	1487	1487	1487	1488	1489	1490	1492	1494
匈牙利	Hungary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	5	9	9	9	9	16	19	30	32	50	50	72	85	103	7	167	187	226	261	300	343	418	447	492	525	585	632	678	733	744	817	895	980	1190	1310	1410	1458	1512	1579	1652	1763	1763	1916	1984	2098	2168	2284	2383	2443	2500	2583	2649	2727	2775	2863	2942	2998	3035	3065	3111	3150	3178	3213	3263
叙利亚	Syria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	5	5	5	5	5	10	10	16	16	16	16	19	19	19	19	19	19	25	25	29	29	33	33	38	38	39	39	42	42	42	42	42	43	43	43	43	43	44	44	44	44	45	45	45	47	47
牙买加	Jamaica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	15	15	15	0	15	15	15	15	15	26	26	26	36	36	36	36	53	55	55	59	63	63	63	63	69	72	73	105	125	143	163	173	196	223	233	252	257	288	305	350	364	381	396	422	432	463	469	471	473	478	488	490	498
亚美尼亚	Armenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	4	4	13	20	28	45	78	110	136	136	1	190	235	256	290	329	372	424	481	532	571	663	736	770	822	833	853	881	921	937	967	1013	1039	1067	1111	1159	1201	1248	1291	1339	1401	1473	1523	1596	1677	1746	1808	1867	1932	2066	2148	2273	2386	2507	2619	2782	2884	3029	3175	3313
也门	Yemen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	7	10	10	22	22	26	26	34	34
伊拉克	Iraq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	6	7	8	13	21	26	31	31	38	46	54	67	67	71	71	83	93	110	124	154	164	164	192	208	50	233	266	316	382	458	506	547	547	630	694	772	772	820	878	961	1031	1122	1202	1232	1279	1318	1352	1378	1400	1415	1434	1482	1513	1539	1574	1602	1631	1677	1708	1763	1820	1928	1928	2003	2085	2153	2219	2296	2346	2431	2480	2543	2603	2697
伊朗	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	28	28	61	95	139	270	388	593	978	1501	2336	2922	3513	4747	5823	6566	7161	8042	9000	10075	11364	12729	13938	14991	16169	17361	18407	19644	20610	7913	23049	24811	27017	29406	32332	35408	38309	41495	44606	47593	50468	53183	55743	58226	60500	62589	67286	67286	68192	70029	71686	73303	74877	76389	77995	79494	80868	82211	83505	84802	85996	87026	88194	89328	90481	91472	92584	93657	94640	95656	96448	97424	98647	99970	101650	103135	104691	106220	107603
以色列	Israel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	3	8	8	10	10	10	10	15	17	21	25	50	50	75	100	126	154	195	344	344	443	529	705	883	15	1238	1656	2710	2710	3035	3460	3865	4347	4831	5591	6360	7030	7589	8018	8611	9006	9404	9755	10095	10525	10878	11235	11868	12200	12591	12855	13107	13362	13654	13883	14326	14592	14882	15148	15398	15466	15728	15782	15870	16004	16152	16193	16237	16268	16314	16346	16409	16444	16458
意大利	Italy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	157	215	283	323	528	650	888	1128	1694	2036	2502	3089	3858	4636	5883	9172	10149	10283	12462	15113	17660	21157	24747	27980	31506	35713	41035	47021	6072	63927	63927	69176	74386	80539	86498	92472	97689	101739	105792	110574	115242	119827	124632	128948	132547	135586	139422	143626	147577	152271	156363	159516	162488	165155	168941	172434	175925	178972	181228	183957	187327	189973	192994	195351	197675	199414	201505	203591	205463	207428	209328	210717	211938	214457	214457	215858	217185	218268
印度	India	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	15	30	31	33	39	47	58	61	73	81	84	107	117	137	151	173	206	283	23	468	519	606	649	724	918	1024	1071	1251	1637	2069	2567	3082	3588	4314	4911	5480	6237	6771	7876	8504	9352	10541	11933	12759	13835	14792	16365	17656	18985	20471	21797	23502	24942	26917	28380	29451	31787	33610	35365	37776	40263	42836	46711	49436	53045	57306	59881	64139
印度尼西亚	Indonesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	4	4	4	4	27	27	27	69	96	117	117	172	227	309	369	450	9	579	686	790	893	1046	1155	1285	1414	1528	1677	1790	1986	2092	2273	2491	2738	2956	3293	3512	3842	4241	4557	4839	5136	5516	5923	6248	6575	6760	7135	7418	7775	8211	8607	8882	9096	9511	9771	10118	10551	10843	11192	11587	12071	12438	12776	13112	13645	14032
